Image Filename,Item Label,URL,Label
Artwork_wikidata_00000865.jpg,"Paris, vu des hauteurs du Père Lachaise",http://commons.wikimedia.org/wiki/Special:FilePath/Belmont%20-%20Paris%20vu%20des%20hauteurs%20du%20P%C3%A8re%20Lachaise.jpg,cemetery
Artwork_wikidata_00000866.jpg,Angoustrine church,http://commons.wikimedia.org/wiki/Special:FilePath/Daniel%20L%27%C3%A9glise%20d%27Angoustrine.jpg,cemetery
Artwork_wikidata_00000867.jpg,The first rain,http://commons.wikimedia.org/wiki/Special:FilePath/The%20first%20rain%20%281909%29%2C%20by%20Luigi%20Nono.jpg,cemetery
Artwork_wikidata_00000868.jpg,"Munich, North Cemetery",http://commons.wikimedia.org/wiki/Special:FilePath/Kandinsky%20-%20M%C3%BCnchen%2C%20N%C3%B6rdlicher%20Friedhof%2C%20vers%201902%20-%201903.jpg,cemetery
Artwork_wikidata_00000869.jpg,Burial of a Child in Villerville,http://commons.wikimedia.org/wiki/Special:FilePath/Edouard%20Dantan%20Enterrement%20d%27un%20enfant%20%C3%A0%20Villerville.jpg,cemetery
Artwork_wikidata_00000870.jpg,Cemetery by a Ruined Gothic Church,http://commons.wikimedia.org/wiki/Special:FilePath/Cemetery%20by%20a%20Ruined%20Gothic%20Church.jpg,cemetery
Artwork_wikidata_00000871.jpg,"Cemetery, New Mexico",http://commons.wikimedia.org/wiki/Special:FilePath/Cemetery%2C%20New%20Mexico%20MET%20DP236118.jpg,cemetery
Artwork_wikidata_00000872.jpg,The Cemetery at Pronoia near Nauplia,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Cemetery%20at%20Pronoia%20near%20Nauplia%20MET%20DP169474.jpg,cemetery
Artwork_wikidata_00000873.jpg,"Den danske Comedies Ligbegængelse, 5. scene",http://commons.wikimedia.org/wiki/Special:FilePath/C.A.%20Lorentzen%20-%20Den%20danske%20Comedies%20Ligbeg%C3%A6ngelse%2C%205.%20scene%20-%20KMS491%20-%20Statens%20Museum%20for%20Kunst.jpg,cemetery
Artwork_wikidata_00000874.jpg,Churchyard at Fløng,http://commons.wikimedia.org/wiki/Special:FilePath/P%C3%A5%20kirkeg%C3%A5rden%20i%20Fl%C3%B8ng.jpg,cemetery
Artwork_wikidata_00000875.jpg,"Butte de Mort, Sioux Burial Ground, Upper Missouri",http://commons.wikimedia.org/wiki/Special:FilePath/George%20Catlin%20-%20Butte%20de%20Mort%2C%20Sioux%20Burial%20Ground%2C%20Upper%20Missouri%20-%201985.66.475%20-%20Smithsonian%20American%20Art%20Museum.jpg,cemetery
Artwork_wikidata_00000876.jpg,New England Landscape with Cemetery,http://commons.wikimedia.org/wiki/Special:FilePath/George%20Loring%20Brown%20-%20New%20England%20Landscape%20with%20Cemetery.jpg,cemetery
Artwork_wikidata_00000877.jpg,Q21127247,http://commons.wikimedia.org/wiki/Special:FilePath/En%20ligf%C3%A6rd%20Motiv%20fra%20det%20nordlige%20Sj%C3%A6lland.jpg,cemetery
Artwork_wikidata_00000878.jpg,Q21604337,http://commons.wikimedia.org/wiki/Special:FilePath/Henryk%20Weyssenhoff%20Cmentarz%20bia%C5%82oruski%20w%20Russakowiczach%201889.jpg,cemetery
Artwork_wikidata_00000879.jpg,Irises in the cemetery.,http://commons.wikimedia.org/wiki/Special:FilePath/Maksymilian%20Neuman%20-%20Irises%20in%20the%20graveyard%20-%20MP%201140%20-%20National%20Museum%20in%20Warsaw.jpg,cemetery
Artwork_wikidata_00000880.jpg,Irises in the cemetery.,http://commons.wikimedia.org/wiki/Special:FilePath/Neuman%20Irises%20in%20the%20cemetery.jpg,cemetery
Artwork_wikidata_00000881.jpg,Cemetery in Venice.,http://commons.wikimedia.org/wiki/Special:FilePath/Czach%C3%B3rski%20Cemetery%20in%20Venice.jpg,cemetery
Artwork_wikidata_00000882.jpg,Cemetery in Venice.,http://commons.wikimedia.org/wiki/Special:FilePath/W%C5%82adys%C5%82aw%20Czach%C3%B3rski%20-%20Cemetery%20in%20Venice%2C%20sketch%20-%20MP%202686%20-%20National%20Museum%20in%20Warsaw.jpg,cemetery
Artwork_wikidata_00000883.jpg,Cemetery in the mountains.,http://commons.wikimedia.org/wiki/Special:FilePath/Gerson%20Cemetery%20in%20the%20mountains.jpg,cemetery
Artwork_wikidata_00000884.jpg,Cemetery in the mountains.,http://commons.wikimedia.org/wiki/Special:FilePath/Wojciech%20Gerson%20-%20Graveyard%20in%20the%20mountains%20-%20MP%20408%20-%20National%20Museum%20in%20Warsaw.jpg,cemetery
Artwork_wikidata_00000885.jpg,Burial Ground in the South Sea,http://commons.wikimedia.org/wiki/Special:FilePath/John%20Webber%20-%20Burial%20Ground%20in%20the%20South%20Seas%20-%20Google%20Art%20Project.jpg,cemetery
Artwork_wikidata_00000886.jpg,Portrait of Wincenty Rapacki as Hamlet.,http://commons.wikimedia.org/wiki/Special:FilePath/Karol%20Miller%20-%20Portrait%20of%20Wincenty%20Rapacki%20in%20the%20role%20of%20Hamlet%20-%20MP%205148%20-%20National%20Museum%20in%20Warsaw.jpg,cemetery
Artwork_wikidata_00000887.jpg,Portrait of Wincenty Rapacki as Hamlet.,http://commons.wikimedia.org/wiki/Special:FilePath/Miller%20Wincenty%20Rapacki%20as%20Hamlet.jpg,cemetery
Artwork_wikidata_00000888.jpg,Q25918303,http://commons.wikimedia.org/wiki/Special:FilePath/Maksymilian%20Gierymski%20-%20Przed%20cmentarzem.jpg,cemetery
Artwork_wikidata_00000889.jpg,The Old Church Tower at Nuenen,http://commons.wikimedia.org/wiki/Special:FilePath/Van%20Gogh%20-%20The%20Old%20Church%20Tower%20at%20Nuenen%20with%20frame.jpg,cemetery
Artwork_wikidata_00000890.jpg,Q28005426,http://commons.wikimedia.org/wiki/Special:FilePath/Olga%20Wisinger-Florian%20-%20Verfallener%20Friedhof%20in%20Goisern%20-%205974%20-%20%C3%96sterreichische%20Galerie%20Belvedere.jpg,cemetery
Artwork_wikidata_00000891.jpg,Memorial painting,http://commons.wikimedia.org/wiki/Special:FilePath/Memorial%20painting%20MET%20APS1438.jpg,cemetery
Artwork_wikidata_00000892.jpg,Q29857805,http://commons.wikimedia.org/wiki/Special:FilePath/Delacroix%20-%20Hamlet%20et%20Horatio%20au%20cimeti%C3%A8re%2C%20Salon%20de%201859.jpg,cemetery
Artwork_wikidata_00000893.jpg,Hamlet and Horatio in the Graveyard,http://commons.wikimedia.org/wiki/Special:FilePath/Eug%C3%A8ne%20Delacroix%20-%20Hamlet%20and%20Horatio%20in%20the%20Graveyard%20-%20WGA6199.jpg,cemetery
Artwork_wikidata_00000894.jpg,Q50809057,http://commons.wikimedia.org/wiki/Special:FilePath/Johannes%20Greenberg%20%22Kalmistul%22%2C%201943.%20Tartmus.tif,cemetery
Artwork_wikidata_00000895.jpg,Elne Cemetery,http://commons.wikimedia.org/wiki/Special:FilePath/Etienne%20Terrus%20-%20Cimeti%C3%A8re%20d%27Elne.jpg,cemetery
Artwork_wikidata_00000896.jpg,Graveyard in Lofoten,http://commons.wikimedia.org/wiki/Special:FilePath/Thorolf%20Holmboe%20-%20Graveyard%20in%20Lofoten%20-%20NG.M.00873%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg,cemetery
Artwork_wikidata_00000897.jpg,Italian cemetery with a shepherd and cattle,http://commons.wikimedia.org/wiki/Special:FilePath/Adam%20Pijnacker%20-%20Staedel%2012729.jpg,cemetery
Artwork_wikidata_00000898.jpg,Q59193324,http://commons.wikimedia.org/wiki/Special:FilePath/L%27Ex-Voto%20Ulysse-Louis%20Butin.jpg,cemetery
Artwork_wikidata_00000899.jpg,Sorrow,http://commons.wikimedia.org/wiki/Special:FilePath/Emile%20Friant%20La%20Douleur%201898.jpg,cemetery
Artwork_wikidata_00000900.jpg,For What?,http://commons.wikimedia.org/wiki/Special:FilePath/Frederick%20Varley%20-%20For%20What%3F.jpg,cemetery
Artwork_wikidata_00000901.jpg,Q66107734,http://commons.wikimedia.org/wiki/Special:FilePath/Louis%20Abel-Truchet%20-%20Vue%20du%20cimeti%C3%A8re.jpg,cemetery
Artwork_wikidata_00000902.jpg,Q66107779,http://commons.wikimedia.org/wiki/Special:FilePath/Andr%C3%A9%20Sur%C3%A9da%20-%20Musulmanes.jpg,cemetery
Artwork_wikidata_00000903.jpg,Leaving Montmartre Cemetery,http://commons.wikimedia.org/wiki/Special:FilePath/Jean%20B%C3%A9raud%20-%20Leaving%20Montmartre%20Cemetery.jpg,cemetery
Artwork_wikidata_00000904.jpg,The cemetery of S. Tropez,http://commons.wikimedia.org/wiki/Special:FilePath/P1080770Auguste%20Pegurier%2Ccimeti%C3%A8re%20de%20St%20Tropez%2C1890%2Chuile%20sur%20toile.jpg,cemetery
Artwork_wikidata_00000905.jpg,Llanbadarn Church and 'Black Lion' Inn,http://commons.wikimedia.org/wiki/Special:FilePath/Llanbadarn%20Church%20and%20%27Black%20Lion%27%20Inn%20%28gcf01184%29.jpg,cemetery
Artwork_wikidata_00000906.jpg,Memorial to Jane Amanda Fenn,http://commons.wikimedia.org/wiki/Special:FilePath/Anonymous%20-%20Memorial%20to%20Jane%20Amanda%20Fenn%20-%2064.309.4%20-%20Metropolitan%20Museum%20of%20Art.jpg,cemetery
Artwork_wikidata_00000907.jpg,Hatred,http://commons.wikimedia.org/wiki/Special:FilePath/Pietro%20Pajetta%20-%20Der%20Hass%20-%201896.jpg,cemetery
Artwork_wikidata_00000908.jpg,Repose,http://commons.wikimedia.org/wiki/Special:FilePath/Edward%20Espey%20-%20Repose%20%28Brittany%20Burial%20Ground%29%2C%201885%2C%20Multnomah%20County%20Library.jpg,cemetery
Artwork_wikidata_00000909.jpg,Q106313085,http://commons.wikimedia.org/wiki/Special:FilePath/Henri%20Dabadie%20-%20Monastir.jpg,cemetery
Artwork_wikidata_00000910.jpg,Landscape with a Graveyard by Night,http://commons.wikimedia.org/wiki/Special:FilePath/WITHOOS%20Mathias%20Paysage%20de%20cimeti%C3%A8re%20la%20nuit%20Huile%20sur%20toile.jpg,cemetery
Artwork_wikidata_00000911.jpg,Q73018216,http://commons.wikimedia.org/wiki/Special:FilePath/Fran%C3%A7oise%20Foliot%20-%20Jean%20B%C3%A9raud%20-%20Le%20Chalet%20du%20cycle%20au%20bois%20de%20Boulogne.jpg,chalet
Artwork_wikidata_00000912.jpg,Mental Calculation. In Public School of S. A. Rachinsky,http://commons.wikimedia.org/wiki/Special:FilePath/BogdanovBelsky%20UstnySchet.jpg,classroom
Artwork_wikidata_00000913.jpg,The Schoolmaster,http://commons.wikimedia.org/wiki/Special:FilePath/Adriaen%20van%20Ostade%20007.jpg,classroom
Artwork_wikidata_00000914.jpg,A Riotous Schoolroom with a Snoozing Schoolmaster,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Steen%20school%20class%20with%20a%20sleeping%20schoolmaster%2C%201672.jpg,classroom
Artwork_wikidata_00000915.jpg,The Black Stain,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Geography%20Lesson%20or%20%22The%20Black%20Spot%22.jpg,classroom
Artwork_wikidata_00000916.jpg,School classroom with portrait of a family,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Miense%20Molenaer%20Schulstube%20mit%20Portrait%20einer%20Familie%201634.png,classroom
Artwork_wikidata_00000917.jpg,A School-room,http://commons.wikimedia.org/wiki/Special:FilePath/Adriaen%20van%20Ostade%20-%20A%20School%20Room%20009N10007%209XRPN.jpg,classroom
Artwork_wikidata_00000918.jpg,The Persistence of Memory,http://commons.wikimedia.org/wiki/Special:FilePath/LA%20PERSISTENCIA%20DE%20LA%20MEMORIA%20%282830100655%29.jpg,cliff
Artwork_wikidata_00000919.jpg,Andromeda Chained to the Rocks,http://commons.wikimedia.org/wiki/Special:FilePath/Andromeda%2C%20Rembrandt%20van%20Rijn%2C%201630-1631%2C%20Mauritshuis%2C%20The%20Hague.jpg,cliff
Artwork_wikidata_00000920.jpg,Bacchus and Ariadne,http://commons.wikimedia.org/wiki/Special:FilePath/Titian%20Bacchus%20and%20Ariadne.jpg,cliff
Artwork_wikidata_00000921.jpg,Chalk Cliffs at Ruegen,http://commons.wikimedia.org/wiki/Special:FilePath/Caspar%20David%20Friedrich%20-%20Kreidefelsen%20auf%20R%C3%BCgen%20%28Museum%20Oskar%20Reinhart%29.jpg,cliff
Artwork_wikidata_00000922.jpg,The Mill,http://commons.wikimedia.org/wiki/Special:FilePath/Rembrandt%20van%20Rijn%20-%20The%20Mill%20-%20Google%20Art%20Project.jpg,cliff
Artwork_wikidata_00000923.jpg,The Cliffs at Étretat,http://commons.wikimedia.org/wiki/Special:FilePath/Claude%20Monet%20The%20Cliffs%20at%20Etretat.jpg,cliff
Artwork_wikidata_00000924.jpg,"Port-en-Bessin, outer harbour, high tide",http://commons.wikimedia.org/wiki/Special:FilePath/Georges%20Seurat%20054.jpg,cliff
Artwork_wikidata_00000925.jpg,The Cliffs at Étretat,http://commons.wikimedia.org/wiki/Special:FilePath/%27The%20Beach%20at%20%C3%89tretat%27%20by%20Claude%20Monet%2C%201885-86%2C%20Pushkin%20Museum.jpg,cliff
Artwork_wikidata_00000926.jpg,Il Tramonto (The Sunset),http://commons.wikimedia.org/wiki/Special:FilePath/Giorgione%20-%20Il%20Tramonto%20%281506-1510%29.jpg,cliff
Artwork_wikidata_00000927.jpg,Cliff Rock--Appledore,http://commons.wikimedia.org/wiki/Special:FilePath/Hassam%2C%20Childe%20-%20Cliff%20Rock%20-%20Appledore%20-%20Google%20Art%20Project.jpg,cliff
Artwork_wikidata_00000928.jpg,Helen of Troy,http://commons.wikimedia.org/wiki/Special:FilePath/Helen%20of%20Troy.jpg,cliff
Artwork_wikidata_00000929.jpg,Stormy Sea in Étretat,http://commons.wikimedia.org/wiki/Special:FilePath/Monet-Mer%20agit%C3%A9e%20%C3%A0%20Etretat-MBA-Lyon.jpg,cliff
Artwork_wikidata_00000930.jpg,The Cliff Walk at Pourville,http://commons.wikimedia.org/wiki/Special:FilePath/Claude%20Monet%20-%20Cliff%20Walk%20at%20Pourville%20-%201933.443%20-%20Art%20Institute%20of%20Chicago.jpg,cliff
Artwork_wikidata_00000931.jpg,The Cliff Walk at Pourville,http://commons.wikimedia.org/wiki/Special:FilePath/Claude%20Monet%20-%20Cliff%20Walk%20at%20Pourville%20-%20Google%20Art%20Project.jpg,cliff
Artwork_wikidata_00000932.jpg,Cliffs East of Pourville,http://commons.wikimedia.org/wiki/Special:FilePath/Claude%20monet%20-%20marina%20%28MCM-RJ%29%2001.JPG,cliff
Artwork_wikidata_00000933.jpg,The Funeral Procession of Love,http://commons.wikimedia.org/wiki/Special:FilePath/Les%20Fun%C3%A9railles%20de%20l%27Amour%20Louvre%20RF1954-4%2002.jpg,cliff
Artwork_wikidata_00000934.jpg,"Étretat, the Porte d'Aval: Fishing Boats Leaving the Harbor",http://commons.wikimedia.org/wiki/Special:FilePath/Claude%20Monet-Etretat%20the%20Aval%20door%20fishing%20boats%20leaving%20the%20harbour%20mg%201819.jpg,cliff
Artwork_wikidata_00000935.jpg,The Flageolet Player on the Cliff,http://commons.wikimedia.org/wiki/Special:FilePath/Gauguin%2C%20Paul%20-%20The%20Flageolet%20Player%20on%20the%20Cliff%20-%20Google%20Art%20Project.jpg,cliff
Artwork_wikidata_00000936.jpg,Portrait of Wolfert van Brederode,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Mijtens%20-%20Portrait%20of%20Wolfert%20van%20Brederode%20%281649-1679%29%20-%20113%20-%20Mauritshuis.jpg,cliff
Artwork_wikidata_00000937.jpg,Imaginary Italian landscape,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Asselijn%20-%20Italianate%20Landscape%20-%20950%20-%20Mauritshuis.jpg,cliff
Artwork_wikidata_00000938.jpg,Italian landscape with fortress on the rocks,http://commons.wikimedia.org/wiki/Special:FilePath/A.%20%281622-02-15%29%20Pijnacker%20-%20Italiaans%20landschap%20met%20burcht%20op%20rotsen%20-%20B2732%20-%20Cultural%20Heritage%20Agency%20of%20the%20Netherlands%20Art%20Collection.jpg,cliff
Artwork_wikidata_00000939.jpg,Seascape,http://commons.wikimedia.org/wiki/Special:FilePath/Zeegezicht%20aan%20de%20kust%20Rijksmuseum%20SK-A-3846.jpeg,cliff
Artwork_wikidata_00000940.jpg,"Overgrown Cliffs with a Waterfall in Italy, perhaps at Tivoli",http://commons.wikimedia.org/wiki/Special:FilePath/Begroeide%20rotsen%20met%20een%20waterval%20in%20Itali%C3%AB%2C%20misschien%20bij%20Tivoli%20Rijksmuseum%20SK-C-1524.jpeg,cliff
Artwork_wikidata_00000941.jpg,"Overgrown Cliffs with a Waterfall in Italy, perhaps at Tivoli",http://commons.wikimedia.org/wiki/Special:FilePath/H.%20Voogd%20-%20Waterval%20bij%20Tivoli%20-%20NK2937%20-%20Cultural%20Heritage%20Agency%20of%20the%20Netherlands%20Art%20Collection.jpg,cliff
Artwork_wikidata_00000942.jpg,Étretat: The Beach and the Porte d'Amont,http://commons.wikimedia.org/wiki/Special:FilePath/Claude%20Monet%20020.jpg,cliff
Artwork_wikidata_00000943.jpg,Heavy Sea in Étretat,http://commons.wikimedia.org/wiki/Special:FilePath/Grosse%20mer%20%C3%A0%20%C3%89tretat%20-%20Claude%20Monet.jpg,cliff
Artwork_wikidata_00000944.jpg,The Cliff at Étretat after a Storm,http://commons.wikimedia.org/wiki/Special:FilePath/Gustave%20Courbet%20-%20The%20Etretat%20Cliffs%20after%20the%20Storm%20-%20Google%20Art%20Project.jpg,cliff
Artwork_wikidata_00000945.jpg,Q17494183,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Gauguin%20132.jpg,cliff
Artwork_wikidata_00000946.jpg,Paysage au soleil couchant,http://commons.wikimedia.org/wiki/Special:FilePath/Louis-Hilaire%20Carrand%20-%20Paysage%20au%20soleil%20couchant.jpg,cliff
Artwork_wikidata_00000947.jpg,Deer shed at dusk,http://commons.wikimedia.org/wiki/Special:FilePath/Courbet%20-%20REMISE%20DE%20CERFS%20AU%20CREPUSCULE%2C%20DIT%20AUSSI%20CHOIX%20D%27UN%20GITE%20AU%20CREPUSCULE%2C%20RF%202522.jpg,cliff
Artwork_wikidata_00000948.jpg,Sappho,http://commons.wikimedia.org/wiki/Special:FilePath/Chass%C3%A9riauSapho.jpg,cliff
Artwork_wikidata_00000949.jpg,La mer vu du haut des falaises,http://commons.wikimedia.org/wiki/Special:FilePath/Le%20Havre.%20La%20mer%20vue%20du%20haut%20des%20falaises%2C%20Jean-Baptiste-Camille%20Corot%2C%20vers%201830%20%2817430908903%29.jpg,cliff
Artwork_wikidata_00000950.jpg,Haydée',http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Baptiste-Camille%20Corot%20-%20Hayd%C3%A9e%2C%20Young%20Woman%20in%20Greek%20Dress%20-%20WGA5300.jpg,cliff
Artwork_wikidata_00000951.jpg,Idyllic River Landscape with Figures,http://commons.wikimedia.org/wiki/Special:FilePath/Idyllic%20River%20Landscape%20with%20Figures%20by%20Francesco%20Zuccarelli.jpg,cliff
Artwork_wikidata_00000952.jpg,Foggy Morning at Pourville,http://commons.wikimedia.org/wiki/Special:FilePath/Foggy%20Morning%20at%20Pourville%20-%20Claude%20Monet.jpg,cliff
Artwork_wikidata_00000953.jpg,Overlooking the River From the Cliffs,http://commons.wikimedia.org/wiki/Special:FilePath/Overlooking%20the%20River%20From%20the%20Cliffs%20-%20John%20Frederick%20Kensett.jpg,cliff
Artwork_wikidata_00000954.jpg,"Summer Hills, Kauterskill Clove",http://commons.wikimedia.org/wiki/Special:FilePath/Summer%20Hills%2C%20Kauterskill%20Clove%20by%20Jervis%20McEntee.jpg,cliff
Artwork_wikidata_00000955.jpg,A Sketch of a Crag in the Catskills,http://commons.wikimedia.org/wiki/Special:FilePath/A%20Sketch%20of%20a%20Crag%20in%20the%20Catskills%20by%20Sanford%20Robinson%20Gifford.jpg,cliff
Artwork_wikidata_00000956.jpg,"The 'Mirror' on the River Loue at Scey-en-Varais, near Ornans",http://commons.wikimedia.org/wiki/Special:FilePath/The%20Mirror%20on%20the%20River%20Loue%20Scey-en-Varais%2C%20near%20Ornans%20by%20Gustave%20Courbet.jpeg,cliff
Artwork_wikidata_00000957.jpg,The Lorelei,http://commons.wikimedia.org/wiki/Special:FilePath/Childe%20Hassam%20-%20The%20Lorelei%20-%20Walters%2037310.jpg,cliff
Artwork_wikidata_00000958.jpg,The Nurture of Bacchus,http://commons.wikimedia.org/wiki/Special:FilePath/Nicolas%20Poussin%20-%20The%20Nurture%20of%20Bacchus%20-%20WGA18285.jpg,cliff
Artwork_wikidata_00000959.jpg,Cliffs in Étretat,http://commons.wikimedia.org/wiki/Special:FilePath/MuMA%20-%20Boudin%20-%20Falaise%20%C3%A0%20%C3%89tretat.JPG,cliff
Artwork_wikidata_00000960.jpg,"Fécamp, seaside",http://commons.wikimedia.org/wiki/Special:FilePath/Le%20havre%20muma%20monet%20fecamp.JPG,cliff
Artwork_wikidata_00000961.jpg,Death of Sapho,http://commons.wikimedia.org/wiki/Special:FilePath/Moreau%20-%20Mort%20de%20Sapho%2C%20Cat.%2071.jpg,cliff
Artwork_wikidata_00000962.jpg,The Blind of Jericho,http://commons.wikimedia.org/wiki/Special:FilePath/Les%20Aveugles%20de%20J%C3%A9richo%20-%201650%20-%20Nicolas%20Poussin%20-%20Louvre%20-%20INV%207281%20%3B%20MR%202320.jpg,cliff
Artwork_wikidata_00000963.jpg,Beach Scene in Capri,http://commons.wikimedia.org/wiki/Special:FilePath/Moritz%20Adler%20Strandszene%20auf%20Capri.jpg,cliff
Artwork_wikidata_00000964.jpg,Blonde Nymph,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20Chabas%20-%20Ninfa%20Loira.jpg,cliff
Artwork_wikidata_00000965.jpg,"Molokai Bluffs, Hawaii",http://commons.wikimedia.org/wiki/Special:FilePath/%27Molokai%20Bluffs%2C%20Hawaii%27%20by%20D.%20Howard%20Hitchcock%2C%201912.JPG,cliff
Artwork_wikidata_00000966.jpg,Isola Bella In Lago Maggiore,http://commons.wikimedia.org/wiki/Special:FilePath/Gifford%20Sanford%20Robinson%20Isola%20Bella%20In%20Lago%20Maggiore.jpg,cliff
Artwork_wikidata_00000967.jpg,"View at Amalfi, Bay of Salerno",http://commons.wikimedia.org/wiki/Special:FilePath/George%20Loring%20Brown%20-%20View%20at%20Amalfi%2C%20Bay%20of%20Salerno.jpg,cliff
Artwork_wikidata_00000968.jpg,"Bénerville, la côte",http://commons.wikimedia.org/wiki/Special:FilePath/Eug%C3%A8ne%20Boudin%20002.jpg,cliff
Artwork_wikidata_00000969.jpg,Étretat,http://commons.wikimedia.org/wiki/Special:FilePath/Etretat%20George%20Inness%201875.jpeg,cliff
Artwork_wikidata_00000970.jpg,Tivoli,http://commons.wikimedia.org/wiki/Special:FilePath/Tivoli%20MET%20DT1549.jpg,cliff
Artwork_wikidata_00000971.jpg,The Temptation of Christ,http://commons.wikimedia.org/wiki/Special:FilePath/Temptation-of-Christ-in-the-Wilderness.jpg,cliff
Artwork_wikidata_00000972.jpg,Natural Arch at Capri,http://commons.wikimedia.org/wiki/Special:FilePath/William%20Stanley%20Haseltine%20--%20Arco%20Naturale%2C%20Capri.jpg,cliff
Artwork_wikidata_00000973.jpg,Beach in Normandy,http://commons.wikimedia.org/wiki/Special:FilePath/Gustave%20Courbet%20-%20Plage%20de%20Normandie%20%28National%20Gallery%20of%20Art%29.jpg,cliff
Artwork_wikidata_00000974.jpg,"Seascape at Port-en-Bessin, Normandy",http://commons.wikimedia.org/wiki/Special:FilePath/Georges%20Seurat%20046.jpg,cliff
Artwork_wikidata_00000975.jpg,"View of Greenwood Lake, New Jersey",http://commons.wikimedia.org/wiki/Special:FilePath/View%20of%20Greenwood%20Lake%2C%20New%20Jersey%2C%20by%20Jasper%20Francis%20Cropsey%2C%201845%2C%20oil%20on%20canvas%20-%20De%20Young%20Museum%20-%20DSC00939.JPG,cliff
Artwork_wikidata_00000976.jpg,The Bard,http://commons.wikimedia.org/wiki/Special:FilePath/John%20Martin%20-%20The%20Bard%20-%20Google%20Art%20Project.jpg,cliff
Artwork_wikidata_00000977.jpg,Ruins of an Ancient City,http://commons.wikimedia.org/wiki/Special:FilePath/John%20Martin%20-%20Ruins%20of%20an%20Ancient%20City%20-%201981.13%20-%20Cleveland%20Museum%20of%20Art.tiff,cliff
Artwork_wikidata_00000978.jpg,Renbjærg Tileworks by Flensburg Fiord,http://commons.wikimedia.org/wiki/Special:FilePath/Eckersberg%2C%20CW%20-%20Teglv%C3%A6rket%20Renbj%C3%A6rg%20ved%20Flensborg%20Fjord%20-%201830.jpeg,cliff
Artwork_wikidata_00000979.jpg,Ocean Cliffs,http://commons.wikimedia.org/wiki/Special:FilePath/Edward%20Mitchell%20Bannister%20-%20Ocean%20Cliffs%20-%201983.95.104%20-%20Smithsonian%20American%20Art%20Museum.jpg,cliff
Artwork_wikidata_00000980.jpg,The Lost Balloon,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Lost%20Balloon%20by%20William%20Holbrook%20Beard.jpg,cliff
Artwork_wikidata_00000981.jpg,Picturesque Bluffs above Prairie du Chien,http://commons.wikimedia.org/wiki/Special:FilePath/George%20Catlin%20-%20Picturesque%20Bluffs%20above%20Prairie%20du%20Chien%20-%201985.66.317%20-%20Smithsonian%20American%20Art%20Museum.jpg,cliff
Artwork_wikidata_00000982.jpg,"Picturesque Clay Bluff, 1700 Miles above St. Louis",http://commons.wikimedia.org/wiki/Special:FilePath/George%20Catlin%20-%20Picturesque%20Clay%20Bluff%2C%201700%20Miles%20above%20St.%20Louis%20-%201985.66.380%20-%20Smithsonian%20American%20Art%20Museum.jpg,cliff
Artwork_wikidata_00000983.jpg,Waterfall on Mont-Morency,http://commons.wikimedia.org/wiki/Special:FilePath/RobertDuncanson-Waterfall%20Mont%20Morency%201864.jpg,cliff
Artwork_wikidata_00000984.jpg,Two Gulls and Cliffs,http://commons.wikimedia.org/wiki/Special:FilePath/Louis%20M.%20Eilshemius%20-%20Two%20Gulls%20and%20Cliffs%20-%201989.43.7%20-%20Smithsonian%20American%20Art%20Museum.jpg,cliff
Artwork_wikidata_00000985.jpg,"Cliff Houses on the Rio Mancos, Colorado",http://commons.wikimedia.org/wiki/Special:FilePath/Cliff%20Houses%20on%20the%20Rio%20Mancos%2C%20Colorado%20SAAM-1985.66.244537%201.jpg,cliff
Artwork_wikidata_00000986.jpg,"Cliff Houses on the Rio Mancos, Colorado",http://commons.wikimedia.org/wiki/Special:FilePath/William%20Henry%20Holmes%20-%20Cliff%20Houses%20on%20the%20Rio%20Mancos%2C%20Colorado%20-%201985.66.244%2C537%20-%20Smithsonian%20American%20Art%20Museum.jpg,cliff
Artwork_wikidata_00000987.jpg,Mountain Landscape,http://commons.wikimedia.org/wiki/Special:FilePath/William%20Louis%20Sonntag%20-%20Mountain%20Landscape%20-%201975.74%20-%20Smithsonian%20American%20Art%20Museum.jpg,cliff
Artwork_wikidata_00000988.jpg,Niagara Falls,http://commons.wikimedia.org/wiki/Special:FilePath/John%20Henry%20Twachtman%20-%20Niagara%20Falls%20-%201929.6.142%20-%20Smithsonian%20American%20Art%20Museum.jpg,cliff
Artwork_wikidata_00000989.jpg,Clearing Storm at Gibraltar,http://commons.wikimedia.org/wiki/Special:FilePath/Samuel%20Colman%20-%20Clearing%20Storm%20at%20Gibraltar%20-%202011.43%20-%20Smithsonian%20American%20Art%20Museum.jpg,cliff
