File Name,Artist,Title,Earliest Date,Latest Date,Photo Archive,Details URL,Image Credits
3a3e17fb-4b92-48ad-b5ce-c9c7c74724ff.jpg,Claude Monet,La Corniche bij Monaco,1884,1884,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-1892,https://lh3.googleusercontent.com/I-lR7dFq_BfgGWMj3trll5gI_kCny3dZhw3O8DWA_Wtnt99kOuQNh-RumY7tsyo8Py9icvLPVouuaeh0aPLEtjucVwc=s0
7956ff10-0bd4-454b-aca4-9c642c6110c9.jpg,Cornelis van der Voort,Portret van Pieter Dircksz Hasselaer (1554-1616),0,0,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-1249,https://lh3.googleusercontent.com/uYEF3UdlRR0MHU2rjufVUEgdjf9GI96GtQSHe5QcpsmeMFWQ97g-l7NlTo9p5osDMB8I_BZbizWcZftBREhOPjO_lmwVBny87cdZNrXrog=s0
ac6eb82d-b2c2-431c-b80f-87dc6329262e.jpg,Cornelis van der Voort,Portret van een man,1648,1648,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-C-1553,https://lh3.googleusercontent.com/-uRASrUQ-GuHiC1OrPhCpEdObezKgpYLtbRHEfB0l9OPNIyvKYCe8yTZFBgds1UTaYk0BIUUAU60Pxi7f8dhMAMb1anW0-ErEuKLJAtv=s0
604563d1-c70a-4f75-b365-66a53011dbf0.jpg,Cornelis van der Voort,Portret van Dirck Corver (1587-1633),0,0,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-4764,https://lh3.googleusercontent.com/nejG893gKMp7RO--PpCJzYBmq5JyIG7qSJMPk5HWp_iB9lPns34gxnUjBJVcT_XJwE6pxj5G80PSUL8DrNMZays3YBKA6qokvGZaVf3K=s0
73fe96db-71c7-4b48-a900-323c4b96cec1.jpg,Cornelis van der Voort,Portret van Maria Overrijn van Schoterbosch (1599/1600-38),0,0,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-4765,https://lh3.googleusercontent.com/gbLkQ9fhXZLq5wiyJKhrQkw1G1a3H9q_HOAv-obn2fL0roOUn4EDjpLydJaSAtkEqrsNndSz7ejYLB4oqyyIm7wgjRX-wkip1heTUgPj=s0
dca05c26-9b54-48c5-971f-f004ad77e1af.jpg,Cornelis Engebrechtsz.,Jezus’ tweede bezoek aan het huis van Maria en Martha,1515,1520,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-2232,https://lh3.googleusercontent.com/HT-s1euu7tM82PPIoHkwXFLnp1UP801iA9az60MWvoBc6dnGloL3ulQipdhoZXvXxFm0efOq6Xj9uKX_azcGIDJPAvY=s0
17c31295-98b8-42bb-b52c-210e8dfbe954.jpg,Cornelis van der Voort,Portret van Cornelis Pietersz. Hooft (1547-1626),0,0,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-1416,https://lh3.googleusercontent.com/tNBerVIuPZfSpmCCXT2EjoS1Q2AFAS_Tm05-t_XxVDioq6zeeKP1Xe1WEGoAPumvXd14Z1y03uTcdIl5012ehV8aIY6juk9Q4XDESHg=s0
73641c9e-998c-4ff1-af29-f0519545ed9f.jpg,Cornelis Dusart,Boerenherberg,1690,1690,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-100,https://lh3.googleusercontent.com/ndAXvkIzdYYknZCLrV_AGPZo1ADyiy2J_8EotItX5PyJkLJ6e1MOPCZeRoLuTgcokP71MrQLWE_d_XEK0aHWrAAP-5hN=s0
be2f90de-b17a-4ca1-be5e-02d7265c300d.jpg,Cornelis Engebrechtsz.,"Christus aan het kruis met Maria, Johannes, Maria Magdalena en de heiligen Caecilia en Barbara (links) en Petrus, Franciscus en Hieronymus (rechts)",1505,1510,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-859,https://lh3.googleusercontent.com/VyWg0SZGFJa2T5GB5fXIQJD7GXS2PVdhjbTfvL7wNA1anbL4wkAnFSEfAMYWu9Dc8VpDcmfoBFT4oa6z8Ho0pBsIGQ=s0
02b92666-046d-44ad-b9e9-33df21db55b1.jpg,Cornelis Troost,"'De wanhebbelijke liefde', misschien de scène van de weduwnaar Joost bij Lucia, 2de toneel uit het gelijknamige stuk van C.J. van der Lijn",1720,1750,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-4099,https://lh6.ggpht.com/QHM-uZzSeiUFzachRPBXZmpxxnt5yIZJmeoTd5MNrKNtfGDsSeuH9QC9Io3v7eu8xMi7Gon-pmhTnm8gvucy0DnVtfI=s0
3ff39e0c-f443-4fc4-b1e2-1c51ccebfe62.jpg,Cornelis van Poelenburch,De verdrijving uit het paradijs,1646,1646,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-312,https://lh3.googleusercontent.com/2jkeeYFcW5IIU04NICUpzq0ukTENruJhvl7QFO_WOqRfor3AjdiiXCVpEByeVaSDzoYBTIotYj4EE-e5wusQ9HPdgVuyxFzhY3h-2RKT=s0
cc24f258-ec3e-4adb-ba42-a4d35a14be81.jpg,Cornelis Engelsz.,Portret van Gerrit Willemsz. van Schoterbosch (ca. 1538-1611),0,0,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-4774,https://lh3.googleusercontent.com/svS07j-qRs_5g4lig4hNfomX9sEz0kU9aLhE1R89n0i_NErJQzSzZb5Esp_78v9vrFte50JXhGe5jldEzR8i-gu39UXFkJvxgiJSGpMJ=s0
bc75be2c-c508-4a78-9047-ef59855b33ad.jpg,Cornelis Saftleven,"Landschap met een herder, vee en pluimvee",1652,1652,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-797,https://lh3.ggpht.com/czrFlLp1GVWctRoejlSg75vMgBENE_s4uNYe34yJbGkQkNAIEpElJFlLZUZ4C_MEZo-ZaWBro-ygFIg8qt4JP8ojUMk=s0
5ba1c147-9675-47a7-a7df-debc6246b806.jpg,Cornelis Engelsz.,Portret van Pieter Salina,1620,1620,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-4772,https://lh3.googleusercontent.com/UNPe57HgXUAP8RyvAbY-4gSspY5wDVGCXku4Ed7DKSwWtmbRBdI0r8QqWGde6lN1B9GGD-_9INiEZAMd1RtJMetfvrx3j4RKsmv1IGuP=s0
24f46892-015d-47f3-b545-12678cd43066.jpg,Cornelis Saftleven,De verkondiging aan de herders,1655,1659,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-801,https://lh5.ggpht.com/6n2LBmD795ndl0mSDnRmNYQAdFO-RqaJK_kJ-_q00tce3hAwZQ4qrxU1pIELhkvkFB6o_FylofTCLRW13lPmZeJJpA=s0
c21ba9d6-74bd-4782-a691-963bec935629.jpg,Cornelis Troost,Johanna en de joodse kooplieden,1741,1741,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-4209,https://lh3.googleusercontent.com/zHdJQTxgDOGPYc58GbrqMNUZjR_3A-voYt-lnO395M_KlIJHUuTUfeSMBiFvwDKLSgFUmO6CpUVgz8c-keD9SLZxNw=s0
c9ac7893-5f2e-4569-8d5d-106a559015a2.jpg,Cornelis Kruseman,De vervanging van het gewonde paard van de prins van Oranje tijdens het gevecht bij Boutersem,1837,1839,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-2823,https://lh6.ggpht.com/qtwiSUgsoi_dFHasFtfB6_qJjQLEyzC0aUDC8zgJl-o6Dh_3SMzba2eEGlyJ-C9SonjuEgcJpiJsPt0gqaLUF6TaPl8c=s0
141ee232-cdcf-4214-a808-8583d701e2da.jpg,Cornelis Troost,"Gerrit Sichterman (1688-1730). Generaal kwartiermeester der cavalerie, kolonel van het regiment infanterie Oranje-Groningen, commandant van Grave",0,0,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-3933,https://lh3.googleusercontent.com/BkuXxo1nJFvjAYfplVo2FTcBnSA0XdY3C4OdWg-ZCGODbU0rGD_DWc44wvdljYF1vtn5SS0uoIz1eGhZmV5xNjqQMeQ=s0
d07b2797-1648-4a52-b473-fd3ceb72bb48.jpg,Cornelis van der Voort,Portret van Jacobus Rolandus (1562-1632),0,0,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-953,https://lh3.googleusercontent.com/zujxgLy1o_pUBGHK_9sQCOhmMr9MTkdP80TAtd4BpTIdxJasamx2fvmiIcRNMZ2ErJVad6fY53uXQd45I8SQf8bzEFSV_K9UticOZChs=s0
c2ac9347-7d7a-4148-ac21-152e6b29d0f5.jpg,Cornelis Troost,Portret van een lid van de familie Van der Mersch,1736,1736,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-3948,https://lh5.ggpht.com/5cC5A43gL66dAluLm3_Mp0NiZ7v6BZxwnD--37cz3fvjV087nF1NvkOjnlWs5KqnvgVtd1pcR-JcqkTCk8YKhWr_W3j8=s0
d6c3d3f6-e40f-4f45-90d5-7b788d33c7be.jpg,Cornelis van Dalem,De legende van de bakker van Eekloo,1550,1650,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-4293,https://lh3.googleusercontent.com/5jaYajrTCvsN-GhmehQKHOhKwPxoGgYCrmPdu03PdAX4pefDGRaXjORWOZTvzfxrWbVLoda-QG5JiVoMwBInmZIeFfI=s0
af31021d-89a7-4eb3-8199-db8d3b5dff66.jpg,Cornelis van Poelenburch,Badende meisjes,1646,1646,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-311,https://lh3.googleusercontent.com/tppDIEEWfgbkyzDH3AysVzfZmsX6Z55jke2or0uHnlpI-trJQ0VkAe8Vu73OIzNaNMhFbgJqZ3M7nZkzUQHoLiV3TKV-in6mz7LCliRv=s0
76096ae0-c1c1-403f-8d4a-6b2db4b5ff57.jpg,Cornelis Engelsz.,Portret van Willem Fransz. van Schoterbosch (ca. 1510-?),1510,1620,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-4773,https://lh3.googleusercontent.com/9TkksBKDQb5pLgSKPhxHk-1D-2xnzlcosB11hCFtd5RvMhHWuUHDzFVxxYUKxBTgs3CPxqFKr172maQHNvOIESDhZc2UzPuOPh6RXAY6GA=s0
4d08b79b-bbfb-482b-9737-bd76a910eebd.jpg,Cornelis Engelsz.,Portret van Frans van Schoterbosch (ca. 1484-?),1484,1620,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-4771,https://lh3.googleusercontent.com/MNraAuo2OMNR66g8QdokAvsKrGR5L3i5H_hyqbPOGjYFMShZW5CYCKC226r8MXQ1wOom7xo6pAVRLyVT2-BuyvMpcs2Vm21lpLalzbnh=s0
92513db2-5f3f-4837-8dee-ba8861aaecfe.jpg,Cornelis Engelsz.,Portret van Floris Gerritsz. van Schoterbosch (ca. 1562-1618),0,0,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-4775,https://lh3.googleusercontent.com/45l0Du2ueW8XgS-AQmwtU1tDvMEtTDJ2hLO49YqiVB-ITMubsL6Msf9Ncv0Rf-mDCm2MPWLGVD00wC5XIjcm5caTzTRAbFIzcNQRheg=s0
523dfbed-6975-4927-b9e9-623a0e80f1ed.jpg,Cornelis Springer,De Zuiderhavendijk in Enkhuizen,1868,1868,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-2388,https://lh3.googleusercontent.com/7fO7MEGX2-ECu5K9ZDXZFFtdarIE9SAvY4NYkIG1XpQQav2kYoByGUyUJp-mQFKxls5O2_idckOb1MBxILQuooJVqVs=s0
dd388082-65b3-44ac-959c-69fa605435df.jpg,Cornelis Massijs,De gelijkenis van de verloren zoon,1538,1538,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-1286,https://lh3.ggpht.com/SOtzvw4Gu14v6bx3LBYTQ3QFseII0BtaEIvOYir2RBE8t6jJAp6IO41SrcIM-kch6bcSzVJ6QwnE_80I9YS2i1jkEg=s0
f66a7d91-4a60-4799-ac4e-bc58c3297ef4.jpg,Cornelis Troost,"Ludolf Bakhuysen II (1717-82). Schilder en militair, kleinzoon van de zeeschilder Ludolf Bakhuysen I",0,0,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-2191,https://lh3.ggpht.com/j5grPgyJeHzE1EAbgoZGla6aSWZVnQQp5_RrtlZ33qHleQWNG7cg-qHaepPAMtLLYJdVGNT2jhW_yzqx_LurlO9GNGhX=s0
a76cbff7-41f5-4858-bc98-04cb789613d0.jpg,Cornelis van Dalem,Kerkinterieur met Christus predikend voor een menigte,1545,1570,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-1991,https://lh5.ggpht.com/X6WrHnR6dHRG8UUrjO543c2HGQZ81wj_Ks9V5c9giL3U9fDg0AqGWd1B9uHW8HTB3vfsmyVLeGu7LGzplNGlploOrGw-=s0
d2b8a235-b857-4b4a-ba29-91da86475223.jpg,Cornelis Troost,Musicerend paar,1743,1743,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-4115,https://lh3.googleusercontent.com/LUbKFvQ3IOnWl8m9CNgLiPah9gOJIiUy3tGmsSUskiQkibfEQhnERMZw7I4Eorp5dsBH2OuHe-wIr8mmff3NG3Sm3t7y=s0
df7284fe-9916-42fc-8b5c-f0266e09db00.jpg,Cornelis van Zwieten,Heuvellandschap met boerenwoning,1653,1653,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-2834,https://lh4.ggpht.com/EHCrf8h66tCk3V3lEMV0ku26yT1SbFe205htdSlTDoRPgqBLfpmpCp3ABbqvH3t6dsmVTFEDH-doZp1R1sZMb14pcw=s0
04ac8634-1fc1-4ac5-8053-3878518566a1.jpg,Cornelis Dusart,Boerenkermis,1680,1704,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-99,https://lh4.ggpht.com/M2F5fP5pjNzdwX5cHeywqaCKcGFbpAx2MF7GHW5MH5Kx8LyRprtJ0SsrMji2QYMw3sQv7jtCKdfJrRycHn-7BiZ0CA=s0
3de50308-cb2d-4022-8dc3-d76975b61741.jpg,Cornelis Lelienbergh,Stilleven met specht en snippen,1655,1655,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-1454,https://lh3.googleusercontent.com/hnRCW80S5R1qyxri5tbH53xyfK9VhpFNN6gsoKka5DqnllZn3Wj-NPVayD98yoRmJ4Q6rczEf9DElDliqFGWLhAY6Ugc=s0
fd2e57c9-b40d-476d-8f92-54f481b32c3a.jpg,Cornelis Kruseman,Boerengezin in interieur,1817,1817,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-1067,https://lh3.googleusercontent.com/974WlrO7dCr9XFG7JKQATU_DamWs5JB6UjUa_Z4vUAKl4qBQ_FbCagcVI5ZFFPraZTJw9cKl2KBjeiYMHm1D-0_Y=s0
f9043ec4-ffb3-41c4-94e0-5ae14f37a4a5.jpg,Cornelis Lelienbergh,Stilleven met papegaai en snippen,1655,1655,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-1455,https://lh3.googleusercontent.com/hVn7BPM_FS9xT2fuclxPqCMtEgIZNbEdLfxUvW2qzGpn2OBC4I4X5Qk-Ctix97MzUyP_gTdCdsa0RWO8kWlMDKKhXao=s0
e913d8c3-5b58-44b4-9f39-022ef6bc8ded.jpg,Cornelis de Bie,Landschap met herders en vee,1648,1648,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-1419,https://lh3.googleusercontent.com/yDMBTVx9sHE2Rqe_k6zOHVdbiWUj7epJiUaG6rziiFZYxOLvgFCM8XcEgWZk4TiRySh4CUTVkoQHe1T4BcH4qDCdj0xx=s0
555adc93-393d-499d-bc10-ba580b9ea75b.jpg,Cornelis de Zeeuw,Portret van een jonge man,1563,1563,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-2849,https://lh3.ggpht.com/OxNwGFWJr6hHT2YPigEumN5FDVdzy_b1xpBMD_ZDDJ3sbcqazZPR0FIfF22pOc3B4PPTzd7q3KtZOK3B55QlEUkH7sI=s0
61922c15-657e-40b1-8978-d0182dc4eb22.jpg,Cornelis Saftleven,Gezelschap voor een dorpsherberg,1642,1642,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-715,https://lh3.googleusercontent.com/sI1RgYGJBfVPacdIUhCt1TQ7FPl8IrgcrnZfkuCI2S1khUe__XpkTCjx7q9akMFTu_5Un9fTnv3aBN6A_iYZQzpxLFM=s0
bd5ae909-f6da-46f4-b0df-76866eb56986.jpg,Cornelis Bisschop,De appelschilster,1667,1667,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-2110,https://lh3.googleusercontent.com/Qh0vVVOH7ypDEy30Jl7ZJdKlB1KWIIiQpJKBFSixaW8h57f2EA7gACR4owA_ftJZGXKo_7Ejchdux8B761dTLDncSuRY=s0
326a60df-6317-4ba6-a8ac-1ce194057db9.jpg,Cornelis van der Voort,Portret van Brechtje Overrijn van Schoterbosch (1592-1618),0,0,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-1243,https://lh3.googleusercontent.com/qdPLGC5awqrnnHSasV1MUyBUz7BrJErBe5CLwX33wZUwwlRJjCPf93ihn3ZFywBKQ-Vu8sReHtO-us_OX-SxSwdhMivt1OzRLZHoyzQ=s0
e4732bc9-e47a-4e2f-916d-225e1743aa18.jpg,Cornelis Bol,Zeegevecht tussen Hollandse oorlogsschepen en Spaanse galeien,1633,1650,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-4250,https://lh3.googleusercontent.com/WV3YHdYkrw1Q9f5_IohU8giyfgR7_Aa1J-8wzrsSSvX3W8GHlahlgBdNBAE1kLhYZJVQzuX9MA-FpnnVAiUQcIYBQmJLFFosOIVg8NqP=s0
f1cdfd38-1c00-4a88-ac7a-1f56ccd3c5fd.jpg,Cornelis Troost,"Jan Lepeltak. Houtkoper te Amsterdam, regent van het Aalmoezeniersweeshuis",1728,1729,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-2158,https://lh5.ggpht.com/ojAKORY4ZWAiEB--fOMaC51wrTemJkx6_da-s15Xv_jmCRCaPWu-Nbq2fgV7RHhcdXrCfSsgO9gpMONU1AYvjLY-bvNz=s0
0950bced-d867-4e31-884d-e64e05189f8a.jpg,Cornelis Droochsloot,Dorpsstraat,1664,1664,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-1920,https://lh3.ggpht.com/nVKkHEOedHUHujaRzrosNXjsn7Tb04pFNalKs394YvwN7skWeJJzXFQXKLkj8WmM3LWMFlOkDE_Dle5aTBl-hsyH0JM=s0
62b62f0b-b41c-42c5-9592-7a335bd836c7.jpg,Cornelis Ketel,"Portret van Adam Wachendorff, met een bellenblazende putto",1574,1574,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-4046,https://lh3.googleusercontent.com/Rq-8hgNHbM0EzR-0PQnsmH7xCvjkFrYfzZoCroIIGETr502prXd83BaGnR22qZUtY7InR7LmgMzoQ0nr9OJo-2o0Ag=s0
9934005f-3808-4f91-9b9d-344d41f273bf.jpg,Cornelis Engebrechtsz.,Kruisiging,1510,1520,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-1508,https://lh3.googleusercontent.com/kTE6shP5DVl28yShuFwy6pkyDQbY-8SvMGTiI9JgDt-krgdDMQ5mEtWa7-zIVHpaA98uZclXBdDbj10iEWKLGIYXrPw=s0
2ac10a25-a1ca-49ab-8a42-3b80c5517d92.jpg,Cornelis Engelsz.,Portret van Johan Gerritsz. van Schoterbosch (ca. .1564-1654),0,0,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-4776,https://lh3.googleusercontent.com/2v9POdEKO4yS8BTObocaEr3X3bpOW0rTT9A-TJ2q_Lr3WW-gK_kPkfOO2SGr6MXXM_5iJrboriS_F84zYvU-qv_F12UajRciFH-313c=s0
2380c056-f2fd-447a-8a3d-43ffd7d8acab.jpg,Cornelis Dusart,Een moeder met haar kinderen,1690,1690,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-688,https://lh6.ggpht.com/eR5FTkd5GTd9JCYQI-dVNInHDY8Q-JrJ0IfhwoazbJadEmcrMA901BK77rTFj0NhDBGdtG1767H-H3tZd-_P3hSN_Zs=s0
88e65a4e-8ba5-4aa6-becf-156c4d4700c7.jpg,Cornelis van der Voort,Portret van Dirck Hasselaer (1581-1645),0,0,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-1242,https://lh3.googleusercontent.com/KrLoCOdE7XqSPk1nPJnramZ2FmzbE1UqsNVvydlY6V-B_degHHyftHr-NVgiLwaSVLdDxcetk4v6cU6ki6B2dj1UIwPGTb25j63z5N0g=s0
7f772208-67f7-4aff-88ce-44052201fa2d.jpg,Cornelis Kruseman,Lezende oude vrouw,1820,1833,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-C-167,https://lh3.ggpht.com/Zqz7DCMz7azmTxcJMiIt5dhmIa-JK6UilAP3oKxFiM99f0j3SSTyk2U1SNa6NSo68apNEpOUJObnCXweXFKWpxmf4g=s0
5b93ac17-0bb8-4850-a7f2-d5410e72f779.jpg,Cornelis Cornelisz. Buys (II),De bewening van Christus,1530,1540,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-4219,https://lh3.googleusercontent.com/TbamrHazNT2IJ7b2HRF9H7DlvewP3nNyRJGi1djcUW0VnT5ZCZ7RWZMeZjzoyeP8TN0RL6UdcBnMmBdPQbQyVHrdZks=s0
07ebbbb6-45a2-47b0-8ed2-16d2a3777cb0.jpg,Cornelis Gerritsz Decker,Weverswerkplaats,1659,1659,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-2562,https://lh3.googleusercontent.com/DmpstXKBr4CAV5MQ5cNNhMxuyT0O8tKjBsy86V9cW2n3Z3buqxy6pWrLOEl9bQt4BJt8jJ7t8LNE7O_zAlgW2J51SVc=s0
214aef74-702b-4986-95f2-fcbb11574ab5.jpg,Jan Cornelis van Rossum,"Johannes Kinker (1764-1845). Amsterdams letterkundige en wijsgeer, hoogleraar te Luik",0,0,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-2874,https://lh3.ggpht.com/d2pMuMA6iQb0-y05yLwaALn1mjx1Ahcqils20rcR3bK-JUIQiKCfyFE7-77Qqs2Fw-WdqEct97g-WAv2rIGe_xvRgsI=s0
0695eb75-4d55-4a4f-b9ec-92e7bc2e5228.jpg,Cornelis Cornelisz. van Haarlem,Pomona ontvangt de fruitoogst,1626,1626,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-4015,https://lh6.ggpht.com/Mj0KQY67itMtM8YTIw2SP_HfNxWpm4Wtqn-pLr819eVYUMbio1CH30HjlIsw5Yf8n3aSiGZOXx7j0XoK_VwmF-Nlgw=s0
86b943d2-af16-436a-aa90-cd0628d2fd1b.jpg,Cornelis Jacobsz. Delff,De hoenderkoopman,1620,1643,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-779,https://lh3.ggpht.com/royRxHC7BxPqaJtYEPppnPYSPr3CZW0IWFXeqxKcxlpnULncE8GyNiAdbP9jjqXClUr4Yyedwt0Qnth2yYmyDdIwbJs=s0
93e4e874-25ed-454c-bc55-69b718259ee3.jpg,Cornelis Cornelisz. Buys (II),"Drieluik met de bewening van Christus (middenpaneel), de stichter met de heilige Benedictus (binnenzijde linkervleugel) en de stichteres met de heilige Elisabeth van Thuringen (binnenzijde rechtervleugel)",1540,1545,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-2392,https://lh3.googleusercontent.com/Op7-7hDa8pTcSRkcrwlyAOG2MAA3vqQ36bblbUr-SgYwqMfVsx5Ny4IwtJ18CjrY-PT8MX1wzmUSK3nPj80ueq5MRZQ=s0
993d6a1c-5b5f-4d43-bf34-6d08ec9e4e1e.jpg,François Cornelis Knoll,Stilleven in een stal,1824,1824,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-1059,https://lh4.ggpht.com/JIgnzh7tTbBkR5HwlWZDZ4Sfhu3WgACGJo6EmHf67723biqXPc3DUFaKs6kyJyPFJyOzCCoMEQSBe4NFSjxnPHe8_clc=s0
7557f6af-3b87-4e93-a75f-2bb64e1a63d4.jpg,Cornelis Cornelisz. van Haarlem,Dirck Volkertsz Coornhert (1522-90). Letterkundige en graveur,0,0,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-127,https://lh5.ggpht.com/dHnCtV1rrs5gOMxd4tCeUzlescynYiajFF0K-RpSfJEeIRgob8DQXMEwYXgoRLORZPHDukSmO8We-8fe_J8KyjV1tA=s0
ead4fb5b-f417-455a-bbcf-e9974b9f77eb.jpg,Cornelis Cornelisz. van Haarlem,Venus en Mars,1628,1628,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-3016,https://lh6.ggpht.com/IPCna6aG-CMsEcbDfmP2X4wdItAzjs5_UaKtg8QzuhT56PIUHSC8CCGekIg1BEdAG7uCCkawEXXt4YRYMP-Mxrdd7esQ=s0
2c969c73-539a-4d11-97dc-d7694cba60f3.jpg,Cornelis Cornelisz. van Haarlem,Pieter Jansz Kies (ca 1536-97). Burgemeester van Haarlem,1536,1596,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-1241,https://lh4.ggpht.com/xUA88EG6DUC4JiWJ9SDsrKoLcprXYKCHbbQCWyMbFLw3IzsdPIW3eTiMb_akaQ0Y0TbKuu32_UENMUoGOoQ6bwqJQ5M=s0
8445a05b-b9a2-4c9f-90cf-d84f37dbf024.jpg,Jan van Scorel,Portret van Reinoud III van Brederode,1545,1545,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-1619,https://lh3.googleusercontent.com/f7lJF_VOaG3gJS5s09xzWGfb6UUUeZw08VjMVtMdbxCoY1ozfdIcn761wHmqogdSaCvXpT2q4GGz3CeB3WKA1qUkm7o=s0
993b4331-c564-4c5c-b1cf-8994394a5cc8.jpg,anoniem,"Pierre de Moucheron (1508-67), zijn echtgenote Isabeau de Gerbier, hun achttien kinderen, hun schoonzoon Allard de la Dale en hun eerste kleinkind",1508,1563,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-1537,https://lh3.googleusercontent.com/z9-BqRdsJ84_cAadStw1jkRjC3q366wwF4s2naW0y_PoCOzVQCjwYW-a2JDr5JA7Y0W69pPxxU1vPm-v2jjJfT2jxJFG=s0
064c7689-604c-4c59-ada4-6658ee995057.jpg,Simon Flocquet,Fortuna deelt haar gaven uit,1645,1645,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-1752,https://lh3.googleusercontent.com/dwmyJiNESKMhMy2jKLRw1N53BZ4HwLpct7sEFdVP6ojgXgKEAhFkahZgPqa8RQdN9OWhQmCzlKL9vsSFeU2-U7X13gcgUgMP4eleuwc=s0
aa145190-e7f1-40a0-b2cb-2dd217550548.jpg,Pseudo Jan Wellens de Cock,Linkervleugel van een altaarstuk met de besnijdenis (binnenzijde) en Maria van een verkondiging (buitenzijde),1515,1525,Rijksmuseum,http://www.rijksmuseum.nl/nl/collectie/SK-A-1725,https://lh3.googleusercontent.com/ZbnK_IH2LIbdOha_WYGcmELiQs3QwJmqpgYxG-GwteACnuSYGKqd8Yif5mua-jr7j8wcMnnmHNn8d3TUZ97Ke37hyno=s0
